iter	Logloss
134	0.001353122205
135	0.001347882789
136	0.001345231302
137	0.001334062844
138	0.00132679469
139	0.001321473104
140	0.001315386147
141	0.001311911874
142	0.001308327474
143	0.00130139896
144	0.001294489085
145	0.001289144994
146	0.001270626805
147	0.001267096673
148	0.001263343511
149	0.001259255016
150	0.001256621279
151	0.001251652983
152	0.001247981795
153	0.001245285001
154	0.001243384647
155	0.001241466373
156	0.001239133572
157	0.001237615331
158	0.001235833301
159	0.00123413904
160	0.001232617382
161	0.001229087839
162	0.001227972802
163	0.001226600646
164	0.001219934332
165	0.001213531433
166	0.00121088624
167	0.00120133161
168	0.001199725697
169	0.001197498007
170	0.001195033689
171	0.00119368436
172	0.001185837224
173	0.001181759368
174	0.001180081667
175	0.00117720503
176	0.001172785688
177	0.001169984774
178	0.001160848977
179	0.001152406494
180	0.001150272228
181	0.001148360645
182	0.001146566909
183	0.001144898857
184	0.001142292052
185	0.00114018748
186	0.001134712333
187	0.001131213721
188	0.001130424591
189	0.001124754808
190	0.001118564774
191	0.00111623305
192	0.001108348389
193	0.001106489519
194	0.001104504009
195	0.001103012759
196	0.001100829795
197	0.001097260122
198	0.001089710857
199	0.001087503054
200	0.001081074632
201	0.001079164942
202	0.001076099472
203	0.001074245795
204	0.001069456229
205	0.00106757869
206	0.001065766735
207	0.001063754985
208	0.001062141427
209	0.001055651046
210	0.001054294552
211	0.001051687246
212	0.00104925282
213	0.001043651718
214	0.001038313436
215	0.001036684337
216	0.001033914045
217	0.001031451414
218	0.001029108518
219	0.001017670836
220	0.001011273379
221	0.001000903437
222	0.0009986985097
223	0.0009879333993
224	0.0009855101372
225	0.0009813849711
226	0.0009792919545
227	0.0009778150076
228	0.0009763240218
229	0.0009756859996
230	0.0009741177702
231	0.0009726611675
232	0.0009713312811
233	0.0009679893991
234	0.0009667569813
235	0.0009645876198
236	0.0009619167475
237	0.0009606581851
238	0.000958731862
239	0.0009539507972
240	0.0009521192054
241	0.0009509610707
242	0.0009496002386
243	0.0009482585471
244	0.0009463567014
245	0.0009442003933
246	0.0009426206503
247	0.0009408520449
248	0.0009404769777
249	0.0009347997929
250	0.0009318853938
251	0.0009208384576
252	0.0009179046708
253	0.0009133817631
254	0.0009123037658
255	0.0009099816397
256	0.0009081398422
257	0.0009035654004
258	0.0009017646381
259	0.0009001586289
260	0.0008922861765
261	0.0008916060635
262	0.0008905938484
263	0.000889451849
264	0.0008882563898
265	0.0008841763326
266	0.0008827085791
267	0.0008812761759
268	0.0008800124034
269	0.0008785189967
270	0.0008773943738
271	0.000876060224
272	0.0008665742996
273	0.0008635822981
274	0.0008559425159
275	0.0008527847947
276	0.0008511439793
277	0.0008487997966
278	0.0008479585658
279	0.0008465489291
280	0.0008430433771
281	0.000841119114
282	0.0008376485332
283	0.000834040777
284	0.0008323695244
285	0.0008306024645
286	0.0008293269317
287	0.0008287063522
288	0.0008262474612
289	0.0008244654643
290	0.0008242712259
291	0.0008233191508
292	0.0008227134867
293	0.0008211870348
294	0.0008201042965
295	0.0008176746939
296	0.0008131405987
297	0.0008124342557
298	0.0008076350277
299	0.0008048077925
300	0.0008015467454
301	0.000797744281
302	0.0007971664433
303	0.0007945603198
304	0.000790388674
305	0.000789541024
306	0.0007891569685
307	0.0007883095009
308	0.0007837901595
309	0.0007824989547
310	0.000780055384
311	0.000777720245
312	0.0007756678941
313	0.0007735785127
314	0.000773250922
315	0.0007728808877
316	0.000770939911
317	0.0007676405171
318	0.0007660700993
319	0.0007635889913
320	0.0007630405238
321	0.0007615894223
322	0.0007583228844
323	0.0007534537337
324	0.00075246879
325	0.0007492332775
326	0.0007478526751
327	0.0007456748262
328	0.0007442098158
329	0.0007434094548
330	0.0007414088439
331	0.0007400464988
332	0.0007381508586
333	0.0007362626092
334	0.0007344710454
335	0.000733428276
336	0.0007317296569
337	0.0007299559259
338	0.0007282673426
339	0.0007251695962
340	0.0007233269046
341	0.0007216459854
342	0.000720109271
343	0.0007194265634
344	0.0007165947629
345	0.0007151168842
346	0.0007129094497
347	0.0007116355661
348	0.000710225491
349	0.0007063276455
350	0.0007007945928
351	0.0006996686365
352	0.0006982442944
353	0.000697745759
354	0.0006941953762
355	0.0006935437649
356	0.0006917590615
357	0.0006892591631
358	0.0006884489393
359	0.0006874314807
360	0.0006859432226
361	0.0006848677891
362	0.0006817035136
363	0.0006789515619
364	0.0006783971025
365	0.0006769292394
366	0.0006756725141
367	0.000673031901
368	0.0006705036958
369	0.0006671496962
370	0.0006657255537
371	0.0006611498572
372	0.000660298308
373	0.0006583493704
374	0.0006534395364
375	0.0006531825832
376	0.0006527631612
377	0.0006517161203
378	0.0006510037667
379	0.0006507639032
380	0.0006498819744
381	0.0006487468374
382	0.0006474303312
383	0.0006449182905
384	0.000644528877
385	0.0006420776777
386	0.0006404709169
387	0.0006380633543
388	0.0006346272549
389	0.0006340886165
390	0.0006311121139
391	0.0006299158909
392	0.0006259123402
393	0.0006192553967
394	0.0006132200463
395	0.0006124906715
396	0.0006098697883
397	0.0006062924632
398	0.0006048925674
399	0.0006047054183
400	0.0006040273443
401	0.0006033480854
402	0.0006026219183
403	0.0005991546365
404	0.0005944590088
405	0.0005913269815
406	0.0005883837277
407	0.0005861557958
408	0.0005836613649
409	0.0005830381815
410	0.000580175773
411	0.0005735847538
412	0.0005677436644
413	0.0005652210731
414	0.0005633273037
415	0.0005627080351
416	0.0005574724175
417	0.0005540700803
418	0.0005520625632
419	0.0005481422036
420	0.0005476297929
421	0.0005473161437
422	0.000540242623
423	0.0005391394385
424	0.0005369877006
425	0.0005341210107
426	0.0005334783448
427	0.0005316007028
428	0.0005291564786
429	0.0005274667328
430	0.0005270295439
431	0.0005254153623
432	0.0005244860126
433	0.0005241428696
434	0.0005235438336
435	0.0005224283674
436	0.0005220296318
437	0.0005215052839
438	0.0005200630646
439	0.0005183841311
440	0.0005172296618
441	0.0005139467862
442	0.0005111109301
443	0.0005106326913
444	0.0005098544914
445	0.0005093051894
446	0.0005054032379
447	0.0005008383854
448	0.0005004204514
449	0.0004994961434
450	0.000497505796
451	0.0004938048532
452	0.0004933868254
453	0.0004929180028
454	0.0004913715064
455	0.0004852548652
456	0.0004843793046
457	0.000481503743
458	0.0004803424268
459	0.000478742749
460	0.0004753855353
461	0.0004751586064
462	0.0004731022042
463	0.0004701827722
464	0.000467846249
465	0.0004675018507
466	0.0004666509864
467	0.0004663311538
468	0.0004660157483
469	0.0004642538975
470	0.0004619259937
471	0.0004597812605
472	0.0004590507429
473	0.0004569617
474	0.0004565653104
475	0.0004558299012
476	0.0004553857789
477	0.000455185773
478	0.0004548617083
479	0.0004512004957
480	0.0004503669338
481	0.0004487893377
482	0.000446600525
483	0.0004459165221
484	0.0004453780395
485	0.0004421412649
486	0.0004407329377
487	0.0004384889019
488	0.0004377503794
489	0.0004375155096
490	0.0004368636179
491	0.0004358507964
492	0.0004352403276
493	0.0004333497436
494	0.0004321555591
495	0.0004305184982
496	0.0004299226051
497	0.0004267839892
498	0.0004258574125
499	0.0004204354973
500	0.0004201560446
501	0.0004199032056
502	0.0004190742951
503	0.0004167866063
504	0.0004145524236
505	0.0004143330828
506	0.0004140526283
507	0.0004126183457
508	0.0004102834256
509	0.0004099715054
510	0.0004086727018
511	0.0004073612273
512	0.0004063017164
513	0.0004037746307
514	0.0004027320006
515	0.0004014996221
516	0.0004005676566
517	0.0003988580623
518	0.0003928488281
519	0.0003911453616
520	0.0003895765935
521	0.0003891069582
522	0.0003875955384
523	0.0003866598405
524	0.0003851983386
525	0.0003849984199
526	0.0003843730718
527	0.0003829963777
528	0.0003818422697
529	0.0003798140202
530	0.0003796441972
531	0.000377627014
532	0.0003759226687
533	0.0003746487716
534	0.0003744743102
535	0.0003739606056
536	0.0003734330078
537	0.0003731960881
538	0.000371495331
539	0.0003713467314
540	0.0003694558085
541	0.0003677455995
542	0.0003674943184
543	0.0003655979198
544	0.000361444991
545	0.0003598500773
546	0.0003581016992
547	0.0003569484033
548	0.0003563358973
549	0.0003550049796
550	0.0003545291189
551	0.0003529127302
552	0.0003513828529
553	0.0003500655512
554	0.0003484533675
555	0.000346938625
556	0.0003463966089
557	0.0003447900401
558	0.0003424390471
559	0.000342321561
560	0.0003414169712
561	0.0003411849269
562	0.000340086849
563	0.0003394694643
564	0.0003380260684
565	0.0003360325605
566	0.0003358908829
567	0.0003344219824
568	0.0003333967098
569	0.0003329957236
570	0.0003328966548
571	0.0003327739738
572	0.0003326133343
573	0.0003321094645
574	0.000331925554
575	0.0003305781675
576	0.0003294095791
577	0.0003288319359
578	0.0003286072914
579	0.0003273480281
580	0.0003270024337
581	0.0003264317508
582	0.000325403986
583	0.0003249465274
584	0.0003246439331
585	0.0003232828671
586	0.0003228789109
587	0.0003220903323
588	0.0003217249944
589	0.0003213529681
590	0.0003200260914
591	0.0003182765568
592	0.0003170639724
593	0.0003152371432
594	0.0003140948258
595	0.0003121065976
596	0.0003115038761
597	0.0003106305992
598	0.0003101555134
599	0.00030926458
600	0.0003082224975
601	0.0003079849251
602	0.0003077880519
603	0.0003074374229
604	0.0003053873794
605	0.0003045202764
606	0.0003035504014
607	0.0003007271983
608	0.0003005220758
609	0.0002996659924
610	0.0002978958736
611	0.000297759527
612	0.0002967616369
613	0.0002957741271
614	0.0002952340639
615	0.0002941291995
616	0.000293998954
617	0.0002929478233
618	0.0002926512763
619	0.0002925343182
620	0.0002917563528
621	0.0002909743811
622	0.000289612983
623	0.0002892840571
624	0.0002887673363
625	0.0002880554414
626	0.0002878311307
627	0.0002877153394
628	0.0002870968694
629	0.0002858852457
630	0.0002853249255
631	0.0002849232831
632	0.0002844285464
633	0.000283548194
634	0.0002833921392
635	0.0002817693059
636	0.0002809174717
637	0.0002806152348
638	0.0002803087828
639	0.0002798945322
640	0.0002779762997
641	0.0002776359541
642	0.0002744981762
643	0.0002743597626
644	0.0002731149266
645	0.0002729642042
646	0.0002720484535
647	0.0002718447563
648	0.000270451718
649	0.0002695015782
650	0.0002693632553
651	0.0002688483497
652	0.0002658472445
653	0.0002654759095
654	0.0002651738437
655	0.000264867402
656	0.000264539725
657	0.0002644131096
658	0.0002641640769
659	0.0002634152488
660	0.0002629656504
661	0.0002627205099
662	0.0002624436716
663	0.0002623481973
664	0.0002606096261
665	0.0002599445497
666	0.0002595910999
667	0.000259443696
668	0.0002587846671
669	0.0002585662396
670	0.0002584598712
671	0.0002582251041
672	0.000258015808
673	0.0002577041831
674	0.0002554969161
675	0.0002546723881
676	0.0002538344948
677	0.0002534386693
678	0.0002530386772
679	0.0002526107519
680	0.0002522211277
681	0.0002510791944
682	0.0002500283635
683	0.0002492482598
684	0.0002489414553
685	0.0002485112224
686	0.0002478743652
687	0.0002472723968
688	0.0002471202665
689	0.0002463035632
690	0.0002455466931
691	0.0002443979264
692	0.0002438477969
693	0.0002438167086
694	0.0002418799839
695	0.000241676095
696	0.00024115143
697	0.0002402105311
698	0.0002393048334
699	0.0002391939131
700	0.0002387173215
701	0.0002368751125
702	0.0002352619784
703	0.0002335535009
704	0.0002334494962
705	0.000232955379
706	0.0002324092582
707	0.0002320982324
708	0.00023164763
709	0.0002299488243
710	0.000229297546
711	0.0002291670903
712	0.0002275239079
713	0.0002265271429
714	0.0002247808585
715	0.0002245579658
716	0.0002244494658
717	0.0002225996053
718	0.000222458861
719	0.0002213870652
720	0.0002211776899
721	0.0002203424926
722	0.0002201385098
723	0.000219489201
724	0.0002192997608
725	0.0002187499954
726	0.000217191347
727	0.0002153566466
728	0.00021478858
729	0.0002136984339
730	0.0002122545696
731	0.0002115186213
732	0.0002112341682
733	0.0002102796908
734	0.0002096149453
735	0.0002092007226
736	0.0002086355437
737	0.00020813556
738	0.0002072474739
739	0.0002070455947
740	0.0002067584561
741	0.0002062110214
742	0.0002060291693
743	0.0002058686652
744	0.0002056867844
745	0.0002054976559
746	0.000205170899
747	0.0002039572466
748	0.0002035813362
749	0.0002034220399
750	0.000203335534
751	0.0002027038598
752	0.0002025518321
753	0.0002022746626
754	0.0002016144774
755	0.000201036476
756	0.0001991113828
757	0.0001989448432
758	0.0001985750878
759	0.0001983797656
760	0.0001979190572
761	0.000197326013
762	0.0001972236832
763	0.0001968623204
764	0.0001967381246
765	0.0001949875023
766	0.0001948156863
767	0.0001943380928
768	0.0001940135497
769	0.0001937059078
770	0.0001936000796
771	0.000192460712
772	0.000192203419
773	0.0001918189023
774	0.0001914321944
775	0.0001912154082
776	0.0001907994544
777	0.0001899554106
778	0.0001886124118
779	0.0001882800678
780	0.0001869001584
781	0.000186472176
782	0.0001855638776
783	0.0001847342152
784	0.0001846762751
785	0.0001844755658
786	0.0001837316045
787	0.0001833921534
788	0.0001830696591
789	0.0001827753813
790	0.0001825125583
791	0.0001821543171
792	0.0001818688718
793	0.0001805978316
794	0.0001805476025
795	0.0001802460796
796	0.0001799928151
797	0.0001798144167
798	0.0001789761698
799	0.0001767074247
800	0.000176435266
801	0.0001759246533
802	0.00017577782
803	0.0001755472317
804	0.000175354371
805	0.0001751037901
806	0.0001745525571
807	0.0001744849457
808	0.0001744415311
809	0.0001743664622
810	0.0001743272142
811	0.0001741829104
812	0.0001736481446
813	0.0001730753118
814	0.0001726289476
815	0.0001724348695
816	0.0001722329432
817	0.0001720997073
818	0.000171429104
819	0.0001713524249
820	0.0001709713516
821	0.0001708011171
822	0.0001707063632
823	0.0001705077156
824	0.0001703050538
825	0.0001696554414
826	0.0001695721376
827	0.0001688297156
828	0.0001687223167
829	0.0001686029481
830	0.0001684566174
831	0.0001684135962
832	0.0001680323146
833	0.0001667663257
834	0.0001666583563
835	0.0001663271762
836	0.0001662528119
837	0.0001658817666
838	0.0001657097355
839	0.000165549453
840	0.0001645754052
841	0.0001640877112
842	0.0001637711224
843	0.0001637456751
844	0.0001634207472
845	0.0001627186009
846	0.0001626236053
847	0.0001622747748
848	0.0001614514826
849	0.000161195564
850	0.0001609898895
851	0.0001608578388
852	0.000160720727
853	0.0001605602794
854	0.0001604391602
855	0.0001603321317
856	0.0001601866748
857	0.0001598401209
858	0.0001596102589
859	0.0001594820976
860	0.0001593436552
861	0.0001592424293
862	0.0001590277567
863	0.0001587815764
864	0.000157101874
865	0.0001567314549
866	0.0001564139091
867	0.000155982306
868	0.0001558703931
869	0.0001557999309
870	0.0001555364765
871	0.0001554663449
872	0.0001553734637
873	0.000154743687
874	0.0001536739335
875	0.000153535497
876	0.0001533461617
877	0.0001531509267
878	0.0001527994198
879	0.0001526954936
880	0.0001525058345
881	0.0001519373755
882	0.000151816189
883	0.0001517309236
884	0.000151421684
885	0.0001500145379
886	0.0001497501108
887	0.0001496254793
888	0.00014936986
889	0.0001490333306
890	0.0001489151727
891	0.0001487653625
892	0.0001483812684
893	0.0001478356662
894	0.000147608577
895	0.000147147626
896	0.0001470454984
897	0.0001468700707
898	0.0001468298704
899	0.0001465053325
900	0.0001463287806
901	0.0001461058262
902	0.0001459913566
903	0.0001459071031
904	0.0001455619764
905	0.0001452412816
906	0.0001452058383
907	0.0001449979468
908	0.0001444207301
909	0.0001443178413
910	0.0001441319048
911	0.0001434964475
912	0.0001431407858
913	0.0001430426745
914	0.0001428721435
915	0.000142848838
916	0.0001427415347
917	0.000142652936
918	0.0001424540384
919	0.0001423622722
920	0.0001418555551
921	0.0001415904502
922	0.0001413993308
923	0.0001413314543
924	0.0001412066539
925	0.000141114296
926	0.0001409111448
927	0.0001405862478
928	0.0001395764567
929	0.0001393317039
930	0.0001387668359
931	0.000138682416
932	0.0001386480784
933	0.000138491906
934	0.0001383604539
935	0.0001379683164
936	0.000137882437
937	0.0001374627479
938	0.0001368037446
939	0.0001367368461
940	0.000136494297
941	0.0001363220289
942	0.0001360817422
943	0.0001360174718
944	0.0001358504157
945	0.0001358187199
946	0.0001356819023
947	0.0001355334191
948	0.0001354515491
949	0.0001353315281
950	0.0001347394818
951	0.0001344719191
952	0.0001343843925
953	0.000134047229
954	0.0001337892272
955	0.0001335153294
956	0.0001332371358
957	0.0001330301811
958	0.0001323725316
959	0.0001322839271
960	0.0001321350335
961	0.0001320713489
962	0.0001319035464
963	0.0001315205219
964	0.0001313951349
965	0.0001312650214
966	0.0001311844679
967	0.0001310095049
968	0.000130960118
969	0.0001306160382
970	0.0001297371916
971	0.0001296487991
972	0.0001295237196
973	0.0001294991717
974	0.0001293080369
975	0.0001289653384
976	0.0001283932535
977	0.0001283130467
978	0.0001282452526
979	0.00012782929
980	0.0001276094335
981	0.0001273058233
982	0.0001270754245
983	0.0001270277715
984	0.0001269237174
985	0.0001265001004
986	0.0001264065306
987	0.0001255867734
988	0.0001255616905
989	0.000125497941
990	0.0001247442303
991	0.0001247225988
992	0.0001241918128
993	0.0001241508465
994	0.000123655732
995	0.0001233651341
996	0.0001228026408
997	0.0001218651307
998	0.0001215950539
999	0.0001215510173
